date,attraction,city,tourists,rainfall,temperature,rainy_days,sunshine,type,region,ln_tourists,rain_lag1,rain_lag2,heavy_rain
2020-02,清境農場,日月潭,86703,70.5,15.7,2.0,195.3,Outdoor,central,11.370255297805896,11.5,138.0,0
2020-03,清境農場,日月潭,51273,90.0,18.0,5.0,139.0,Outdoor,central,10.844939080068784,70.5,11.5,0
2020-04,清境農場,日月潭,38401,72.0,18.0,9.0,118.1,Outdoor,central,10.555864820552863,90.0,70.5,0
2020-05,清境農場,日月潭,40787,508.0,21.9,17.0,109.7,Outdoor,central,10.616143199484116,72.0,90.0,1
2020-06,清境農場,日月潭,78014,330.0,23.2,15.0,133.8,Outdoor,central,11.264656394875283,508.0,72.0,1
2020-07,清境農場,日月潭,111686,239.0,23.6,15.0,121.7,Outdoor,central,11.623455595115042,330.0,508.0,0
2020-08,清境農場,日月潭,119974,249.0,23.1,20.0,118.7,Outdoor,central,11.695038666726447,239.0,330.0,0
2020-09,清境農場,日月潭,70479,81.0,23.0,3.0,127.4,Outdoor,central,11.163084260610061,249.0,239.0,0
2020-11,清境農場,日月潭,86968,5.0,19.9,2.0,137.2,Outdoor,central,11.37330701229993,81.0,249.0,0
2020-12,清境農場,日月潭,76605,51.0,16.8,6.0,127.6,Outdoor,central,11.24643068164285,5.0,81.0,0
2021-01,清境農場,日月潭,71949,10.5,12.9,6.0,189.6,Outdoor,central,11.183726712315513,51.0,5.0,0
2021-02,清境農場,日月潭,101426,24.5,15.8,2.0,209.8,Outdoor,central,11.527094606884422,10.5,51.0,0
2021-03,清境農場,日月潭,58527,19.5,18.3,5.0,187.3,Outdoor,central,10.977260551190593,24.5,10.5,0
2021-04,清境農場,日月潭,62418,67.0,19.7,5.0,139.9,Outdoor,central,11.041624995190192,19.5,24.5,0
2021-05,清境農場,日月潭,29131,264.5,23.2,7.0,173.5,Outdoor,central,10.279592505337806,67.0,19.5,1
2021-06,清境農場,日月潭,0,491.0,22.1,25.0,70.3,Outdoor,central,0.0,264.5,67.0,1
2021-07,清境農場,日月潭,18498,301.0,23.1,16.0,134.6,Outdoor,central,9.82547195555139,491.0,264.5,1
2021-08,清境農場,日月潭,57414,644.0,22.4,21.0,122.9,Outdoor,central,10.95806087221029,301.0,491.0,1
2021-09,清境農場,日月潭,60470,215.5,23.0,14.0,154.4,Outdoor,central,11.009919190256369,644.0,301.0,0
2021-10,清境農場,日月潭,79352,37.5,21.4,3.0,151.0,Outdoor,central,11.281661532423247,215.5,644.0,0
2021-11,清境農場,日月潭,82812,40.0,18.1,9.0,115.3,Outdoor,central,11.3243403328803,37.5,215.5,0
2021-12,清境農場,日月潭,81831,26.0,15.5,5.0,180.9,Outdoor,central,11.312423644136842,40.0,37.5,0
2022-01,清境農場,日月潭,62844,46.0,14.9,11.0,140.7,Outdoor,central,11.048426656358938,26.0,40.0,0
2022-02,清境農場,日月潭,92438,132.0,14.5,13.0,116.8,Outdoor,central,11.434304246502023,46.0,26.0,0
2022-03,清境農場,日月潭,62799,126.0,18.2,9.0,167.8,Outdoor,central,11.04771035245629,132.0,46.0,0
2022-04,清境農場,日月潭,55108,102.5,19.2,7.0,139.1,Outdoor,central,10.917068321185521,126.0,132.0,0
2022-05,清境農場,日月潭,19845,483.0,20.3,21.0,52.5,Outdoor,central,9.895757754474186,102.5,126.0,1
2022-06,清境農場,日月潭,45031,468.0,22.1,24.0,104.8,Outdoor,central,10.715128627143862,483.0,102.5,1
2022-07,清境農場,日月潭,104337,172.5,23.5,14.0,147.1,Outdoor,central,11.555390908288398,468.0,483.0,0
2022-08,清境農場,日月潭,107426,187.5,23.1,17.0,139.5,Outdoor,central,11.584566826110104,172.5,468.0,0
2022-09,清境農場,日月潭,58288,156.5,22.0,8.0,134.5,Outdoor,central,10.973168675291133,187.5,172.5,0
2022-10,清境農場,日月潭,74211,25.5,21.0,4.0,115.2,Outdoor,central,11.214681141146768,156.5,187.5,0
2022-11,清境農場,日月潭,73397,15.0,20.7,4.0,187.5,Outdoor,central,11.203651966274972,25.5,156.5,0
2022-12,清境農場,日月潭,85775,15.0,15.2,2.0,165.1,Outdoor,central,11.35949452606732,15.0,25.5,0
2023-01,清境農場,日月潭,99468,14.0,15.0,2.0,187.0,Outdoor,central,11.507601316813528,15.0,15.0,0
2023-02,清境農場,日月潭,95350,11.0,16.2,2.0,166.4,Outdoor,central,11.46532009865055,14.0,15.0,0
2023-03,清境農場,日月潭,79847,24.0,17.0,4.0,197.5,Outdoor,central,11.287880106366423,11.0,14.0,0
2023-04,清境農場,日月潭,86630,124.5,19.4,7.0,104.6,Outdoor,central,11.369412998162824,24.0,11.0,0
2023-05,清境農場,日月潭,53510,262.5,21.2,12.0,88.4,Outdoor,central,10.887642519226413,124.5,24.0,1
2023-06,清境農場,日月潭,68970,413.5,22.6,21.0,96.3,Outdoor,central,11.141441405377789,262.5,124.5,1
2023-07,清境農場,日月潭,82633,371.5,23.4,20.0,134.8,Outdoor,central,11.32217649709189,413.5,262.5,1
2023-08,清境農場,日月潭,22371,535.0,22.8,25.0,115.1,Outdoor,central,10.015565455941479,371.5,413.5,1
2023-09,清境農場,日月潭,35186,337.5,22.5,13.0,93.1,Outdoor,central,10.468431975189615,535.0,371.5,1
2023-10,清境農場,日月潭,66635,50.0,21.2,6.0,99.1,Outdoor,central,11.107000251029607,337.5,535.0,0
2023-11,清境農場,日月潭,81032,2.5,18.5,3.0,194.2,Outdoor,central,11.30261175809412,50.0,337.5,0
2023-12,清境農場,日月潭,95846,54.5,16.6,11.0,138.7,Outdoor,central,11.470508449079432,2.5,50.0,0
2024-01,清境農場,日月潭,53556,11.0,14.2,3.0,177.4,Outdoor,central,10.888501786287165,54.5,2.5,0
2024-02,清境農場,日月潭,99446,36.0,16.5,2.0,169.0,Outdoor,central,11.507380117914598,11.0,54.5,0
2024-03,清境農場,日月潭,73896,32.5,17.2,7.0,135.7,Outdoor,central,11.210427510713089,36.0,11.0,0
2024-04,清境農場,日月潭,44737,151.5,21.3,15.0,138.0,Outdoor,central,10.708578531318057,32.5,36.0,0
2024-05,清境農場,日月潭,38478,312.5,21.5,15.0,77.5,Outdoor,central,10.557867916915974,151.5,32.5,1
2024-06,清境農場,日月潭,47530,453.5,22.8,24.0,82.9,Outdoor,central,10.769137408730304,312.5,151.5,1
2024-07,清境農場,日月潭,58795,1155.5,23.5,21.0,140.0,Outdoor,central,10.981829104361879,453.5,312.5,1
2024-08,清境農場,日月潭,98873,301.0,23.1,22.0,136.2,Outdoor,central,11.501601591238785,1155.5,453.5,1
2024-09,清境農場,日月潭,48326,241.0,23.2,13.0,130.7,Outdoor,central,10.785745689666076,301.0,1155.5,0
2024-10,清境農場,日月潭,55392,94.0,22.3,10.0,117.0,Outdoor,central,10.922208510961449,241.0,301.0,0
2024-11,清境農場,日月潭,63580,43.5,19.6,5.0,130.9,Outdoor,central,11.060069962557527,94.0,241.0,0
2024-12,清境農場,日月潭,80789,50.0,15.2,3.0,146.7,Outdoor,central,11.299608474473754,43.5,94.0,0
2016-03,溪頭自然教育園區,日月潭,83521,275.0,15.3,16.0,104.4,Outdoor,central,11.332865349189909,42.0,326.5,1
2016-04,溪頭自然教育園區,日月潭,129408,239.0,20.3,13.0,144.2,Outdoor,central,11.770733210407759,275.0,42.0,0
2016-05,溪頭自然教育園區,日月潭,147886,160.0,21.9,22.0,119.8,Outdoor,central,11.904203747607847,239.0,275.0,0
2016-06,溪頭自然教育園區,日月潭,160346,443.0,22.8,23.0,126.9,Outdoor,central,11.985095495872383,160.0,239.0,1
2016-07,溪頭自然教育園區,日月潭,210661,205.5,23.4,15.0,166.7,Outdoor,central,12.258010232316794,443.0,160.0,0
2016-08,溪頭自然教育園區,日月潭,181167,179.3,23.1,16.0,125.1,Outdoor,central,12.10718005655382,205.5,443.0,0
2016-09,溪頭自然教育園區,日月潭,135784,258.0,22.1,16.0,92.9,Outdoor,central,11.818828031452203,179.3,205.5,1
2016-10,溪頭自然教育園區,日月潭,148066,75.6,22.2,9.0,145.4,Outdoor,central,11.90542015301,258.0,179.3,0
2016-11,溪頭自然教育園區,日月潭,129238,68.0,18.9,7.0,136.8,Outdoor,central,11.769418682365943,75.6,258.0,0
2016-12,溪頭自然教育園區,日月潭,130313,21.5,17.1,1.0,169.4,Outdoor,central,11.777702201700375,68.0,75.6,0
2017-01,溪頭自然教育園區,日月潭,104863,4.0,15.9,4.0,176.7,Outdoor,central,11.56041955149854,21.5,68.0,0
2017-02,溪頭自然教育園區,日月潭,89551,14.0,14.6,5.0,114.6,Outdoor,central,11.40257474113114,4.0,21.5,0
2017-03,溪頭自然教育園區,日月潭,101814,57.5,16.6,10.0,113.5,Outdoor,central,11.530912719984615,14.0,4.0,0
2017-04,溪頭自然教育園區,日月潭,118872,255.5,18.6,13.0,112.3,Outdoor,central,11.685810975310787,57.5,14.0,1
2017-05,溪頭自然教育園區,日月潭,133609,347.5,21.1,19.0,99.9,Outdoor,central,11.80268038758294,255.5,57.5,1
2017-06,溪頭自然教育園區,日月潭,108287,1013.0,22.3,20.0,99.7,Outdoor,central,11.59254962352584,347.5,255.5,1
2017-07,溪頭自然教育園區,日月潭,197042,424.5,22.9,22.0,129.3,Outdoor,central,12.191177258013473,1013.0,347.5,1
2017-08,溪頭自然教育園區,日月潭,203649,183.5,23.5,8.0,151.4,Outdoor,central,12.224158113076559,424.5,1013.0,0
2017-09,溪頭自然教育園區,日月潭,174717,118.0,23.4,10.0,149.2,Outdoor,central,12.070928524586714,183.5,424.5,0
2017-10,溪頭自然教育園區,日月潭,162805,85.0,21.4,5.0,148.7,Outdoor,central,12.000314586908301,118.0,183.5,0
2017-11,溪頭自然教育園區,日月潭,134901,48.0,19.7,6.0,146.5,Outdoor,central,11.812303867882832,85.0,118.0,0
2017-12,溪頭自然教育園區,日月潭,139931,17.5,15.2,8.0,139.1,Outdoor,central,11.848911869308333,48.0,85.0,0
2018-01,溪頭自然教育園區,日月潭,96615,150.0,14.8,12.0,133.8,Outdoor,central,11.478499637955212,17.5,48.0,0
2018-02,溪頭自然教育園區,日月潭,69300,72.0,14.0,11.0,99.0,Outdoor,central,11.146214615088313,150.0,17.5,0
2018-03,溪頭自然教育園區,日月潭,117298,45.0,16.8,7.0,195.1,Outdoor,central,11.672481509456038,72.0,150.0,0
2018-04,溪頭自然教育園區,日月潭,149853,108.0,18.8,8.0,102.0,Outdoor,central,11.917416765748575,45.0,72.0,0
2018-05,溪頭自然教育園區,日月潭,178079,95.0,22.3,6.0,155.7,Outdoor,central,12.089988166509372,108.0,45.0,0
2018-06,溪頭自然教育園區,日月潭,159213,427.0,22.6,16.0,106.2,Outdoor,central,11.978004488224444,95.0,108.0,1
2018-07,溪頭自然教育園區,日月潭,195008,316.0,22.7,17.0,114.7,Outdoor,central,12.180800990326981,427.0,95.0,1
2018-08,溪頭自然教育園區,日月潭,162079,556.5,22.2,23.0,91.3,Outdoor,central,11.99584531948251,316.0,427.0,1
2018-09,溪頭自然教育園區,日月潭,165020,128.5,22.4,7.0,135.0,Outdoor,central,12.013828017511504,556.5,316.0,0
2018-10,溪頭自然教育園區,日月潭,156055,18.0,20.2,5.0,165.7,Outdoor,central,11.957970196174768,128.5,556.5,0
2018-11,溪頭自然教育園區,日月潭,142045,24.5,19.3,3.0,144.6,Outdoor,central,11.86390622778695,18.0,128.5,0
2018-12,溪頭自然教育園區,日月潭,132915,1.0,17.8,1.0,161.2,Outdoor,central,11.797472628726522,24.5,18.0,0
2019-01,溪頭自然教育園區,日月潭,98746,9.0,16.3,5.0,143.5,Outdoor,central,11.50031630255506,1.0,24.5,0
2019-02,溪頭自然教育園區,日月潭,101280,6.5,17.7,1.0,161.0,Outdoor,central,11.525654110946952,9.0,1.0,0
2019-03,溪頭自然教育園區,日月潭,123878,171.5,17.3,13.0,127.6,Outdoor,central,11.727060561726498,6.5,9.0,0
2019-04,溪頭自然教育園區,日月潭,135712,135.0,20.3,9.0,156.4,Outdoor,central,11.818297640792323,171.5,6.5,0
2019-05,溪頭自然教育園區,日月潭,121009,674.0,20.4,26.0,54.4,Outdoor,central,11.703628465792098,135.0,171.5,1
2019-06,溪頭自然教育園區,日月潭,151264,754.5,22.5,17.0,89.8,Outdoor,central,11.926788544529435,674.0,135.0,1
2019-07,溪頭自然教育園區,日月潭,202561,216.5,23.3,16.0,118.7,Outdoor,central,12.218801291506898,754.5,674.0,0
2019-08,溪頭自然教育園區,日月潭,139557,664.5,22.7,23.0,87.8,Outdoor,central,11.846235564444227,216.5,754.5,1
2019-09,溪頭自然教育園區,日月潭,195241,92.0,22.1,5.0,107.4,Outdoor,central,12.181995093751116,664.5,216.5,0
2019-10,溪頭自然教育園區,日月潭,185369,9.5,20.8,1.0,134.8,Outdoor,central,12.130109106723134,92.0,664.5,0
2019-11,溪頭自然教育園區,日月潭,161793,0.0,18.8,0.0,204.5,Outdoor,central,11.99407920010065,9.5,92.0,0
2019-12,溪頭自然教育園區,日月潭,129593,138.0,15.9,8.0,170.6,Outdoor,central,11.772161765532308,0.0,9.5,0
2020-01,溪頭自然教育園區,日月潭,92091,11.5,14.8,2.0,200.3,Outdoor,central,11.43054335636426,138.0,0.0,0
2020-02,溪頭自然教育園區,日月潭,93097,70.5,15.7,2.0,195.3,Outdoor,central,11.44140798075729,11.5,138.0,0
2020-03,溪頭自然教育園區,日月潭,91118,90.0,18.0,5.0,139.0,Outdoor,central,11.419921623521773,70.5,11.5,0
2020-04,溪頭自然教育園區,日月潭,81190,72.0,18.0,9.0,118.1,Outdoor,central,11.304559682568422,90.0,70.5,0
2020-05,溪頭自然教育園區,日月潭,111620,508.0,21.9,17.0,109.7,Outdoor,central,11.62286448327022,72.0,90.0,1
2020-06,溪頭自然教育園區,日月潭,180437,330.0,23.2,15.0,133.8,Outdoor,central,12.103142507444057,508.0,72.0,1
2020-07,溪頭自然教育園區,日月潭,234411,239.0,23.6,15.0,121.7,Outdoor,central,12.364835529913847,330.0,508.0,0
2020-08,溪頭自然教育園區,日月潭,189146,249.0,23.1,20.0,118.7,Outdoor,central,12.150279769507167,239.0,330.0,0
2020-09,溪頭自然教育園區,日月潭,179940,81.0,23.0,3.0,127.4,Outdoor,central,12.100384298363693,249.0,239.0,0
2020-11,溪頭自然教育園區,日月潭,153345,5.0,19.9,2.0,137.2,Outdoor,central,11.94045208508091,81.0,249.0,0
2020-12,溪頭自然教育園區,日月潭,128186,51.0,16.8,6.0,127.6,Outdoor,central,11.761245414270805,5.0,81.0,0
2021-01,溪頭自然教育園區,日月潭,103691,10.5,12.9,6.0,189.6,Outdoor,central,11.5491802456294,51.0,5.0,0
2021-02,溪頭自然教育園區,日月潭,87330,24.5,15.8,2.0,209.8,Outdoor,central,11.377460776160952,10.5,51.0,0
2021-03,溪頭自然教育園區,日月潭,130477,19.5,18.3,5.0,187.3,Outdoor,central,11.7789599091578,24.5,10.5,0
2021-04,溪頭自然教育園區,日月潭,147719,67.0,19.7,5.0,139.9,Outdoor,central,11.9030738689665,19.5,24.5,0
2021-05,溪頭自然教育園區,日月潭,81988,264.5,23.2,7.0,173.5,Outdoor,central,11.314340370906502,67.0,19.5,1
2021-06,溪頭自然教育園區,日月潭,0,491.0,22.1,25.0,70.3,Outdoor,central,0.0,264.5,67.0,1
2021-07,溪頭自然教育園區,日月潭,9989,301.0,23.1,16.0,134.6,Outdoor,central,9.2093398716426,491.0,264.5,1
2021-08,溪頭自然教育園區,日月潭,72945,644.0,22.4,21.0,122.9,Outdoor,central,11.197474720370833,301.0,491.0,1
2021-09,溪頭自然教育園區,日月潭,127233,215.5,23.0,14.0,154.4,Outdoor,central,11.753783189768539,644.0,301.0,0
2021-10,溪頭自然教育園區,日月潭,140169,37.5,21.4,3.0,151.0,Outdoor,central,11.850611250657103,215.5,644.0,0
2021-11,溪頭自然教育園區,日月潭,147699,40.0,18.1,9.0,115.3,Outdoor,central,11.902938468519471,37.5,215.5,0
2021-12,溪頭自然教育園區,日月潭,135629,26.0,15.5,5.0,180.9,Outdoor,central,11.81768586895676,40.0,37.5,0
2022-01,溪頭自然教育園區,日月潭,83870,46.0,14.9,11.0,140.7,Outdoor,central,11.337035183121875,26.0,40.0,0
2022-02,溪頭自然教育園區,日月潭,79494,132.0,14.5,13.0,116.8,Outdoor,central,11.28344940558281,46.0,26.0,0
2022-03,溪頭自然教育園區,日月潭,117015,126.0,18.2,9.0,167.8,Outdoor,central,11.670065956566924,132.0,46.0,0
2022-04,溪頭自然教育園區,日月潭,101027,102.5,19.2,7.0,139.1,Outdoor,central,11.523152985125664,126.0,132.0,0
2022-05,溪頭自然教育園區,日月潭,53811,483.0,20.3,21.0,52.5,Outdoor,central,10.893251769605433,102.5,126.0,1
2022-06,溪頭自然教育園區,日月潭,89887,468.0,22.1,24.0,104.8,Outdoor,central,11.40631972990397,483.0,102.5,1
2022-07,溪頭自然教育園區,日月潭,179605,172.5,23.5,14.0,147.1,Outdoor,central,12.098520841864598,468.0,483.0,0
2022-08,溪頭自然教育園區,日月潭,177151,187.5,23.1,17.0,139.5,Outdoor,central,12.084763400097232,172.5,468.0,0
2022-09,溪頭自然教育園區,日月潭,157514,156.5,22.0,8.0,134.5,Outdoor,central,11.967275970808203,187.5,172.5,0
2022-10,溪頭自然教育園區,日月潭,151151,25.5,21.0,4.0,115.2,Outdoor,central,11.926041232008915,156.5,187.5,0
2022-11,溪頭自然教育園區,日月潭,142810,15.0,20.7,4.0,187.5,Outdoor,central,11.869277356733225,25.5,156.5,0
2022-12,溪頭自然教育園區,日月潭,134323,15.0,15.2,2.0,165.1,Outdoor,central,11.808010070938751,15.0,25.5,0
2023-01,溪頭自然教育園區,日月潭,87491,14.0,15.0,2.0,187.0,Outdoor,central,11.37930263959443,15.0,15.0,0
2023-02,溪頭自然教育園區,日月潭,115020,11.0,16.2,2.0,166.4,Outdoor,central,11.6528699993701,14.0,15.0,0
2023-03,溪頭自然教育園區,日月潭,127511,24.0,17.0,4.0,197.5,Outdoor,central,11.755965756798888,11.0,14.0,0
2023-04,溪頭自然教育園區,日月潭,130825,124.5,19.4,7.0,104.6,Outdoor,central,11.781623475010162,24.0,11.0,0
2023-05,溪頭自然教育園區,日月潭,139671,262.5,21.2,12.0,88.4,Outdoor,central,11.84705209566461,124.5,24.0,1
2023-06,溪頭自然教育園區,日月潭,148849,413.5,22.6,21.0,96.3,Outdoor,central,11.910694366443922,262.5,124.5,1
2023-07,溪頭自然教育園區,日月潭,171728,371.5,23.4,20.0,134.8,Outdoor,central,12.053672931866561,413.5,262.5,1
2023-08,溪頭自然教育園區,日月潭,164521,535.0,22.8,25.0,115.1,Outdoor,central,12.010799578847179,371.5,413.5,1
2023-09,溪頭自然教育園區,日月潭,117819,337.5,22.5,13.0,93.1,Outdoor,central,11.676913315075678,535.0,371.5,1
2023-10,溪頭自然教育園區,日月潭,138005,50.0,21.2,6.0,99.1,Outdoor,central,11.835052441455058,337.5,535.0,0
2023-11,溪頭自然教育園區,日月潭,141646,2.5,18.5,3.0,194.2,Outdoor,central,11.861093326072154,50.0,337.5,0
2023-12,溪頭自然教育園區,日月潭,120427,54.5,16.6,11.0,138.7,Outdoor,central,11.69880734295894,2.5,50.0,0
2024-01,溪頭自然教育園區,日月潭,89371,11.0,14.2,3.0,177.4,Outdoor,central,11.400562712999378,54.5,2.5,0
2024-02,溪頭自然教育園區,日月潭,75058,36.0,16.5,2.0,169.0,Outdoor,central,11.226029749925072,11.0,54.5,0
2024-03,溪頭自然教育園區,日月潭,103630,32.5,17.2,7.0,135.7,Outdoor,central,11.548591791847038,36.0,11.0,0
2024-04,溪頭自然教育園區,日月潭,96497,151.5,21.3,15.0,138.0,Outdoor,central,11.477277561723703,32.5,36.0,0
2024-05,溪頭自然教育園區,日月潭,114419,312.5,21.5,15.0,77.5,Outdoor,central,11.647631167822519,151.5,32.5,1
2024-06,溪頭自然教育園區,日月潭,134030,453.5,22.8,24.0,82.9,Outdoor,central,11.8058263954609,312.5,151.5,1
2024-07,溪頭自然教育園區,日月潭,153114,1155.5,23.5,21.0,140.0,Outdoor,central,11.938944552026141,453.5,312.5,1
2024-08,溪頭自然教育園區,日月潭,151540,301.0,23.1,22.0,136.2,Outdoor,central,11.92861149438137,1155.5,453.5,1
2024-09,溪頭自然教育園區,日月潭,144848,241.0,23.2,13.0,130.7,Outdoor,central,11.88344709948019,301.0,1155.5,0
2024-10,溪頭自然教育園區,日月潭,124365,94.0,22.3,10.0,117.0,Outdoor,central,11.730984110033607,241.0,301.0,0
2024-11,溪頭自然教育園區,日月潭,126465,43.5,19.6,5.0,130.9,Outdoor,central,11.74772877631976,94.0,241.0,0
2024-12,溪頭自然教育園區,日月潭,117776,50.0,15.2,3.0,146.7,Outdoor,central,11.67654828495664,43.5,94.0,0
2016-03,臺中國家歌劇院,臺中,0,194.6,18.3,16.0,109.8,Indoor,central,0.0,24.2,204.9,0
2016-04,臺中國家歌劇院,臺中,0,183.4,24.9,10.0,131.4,Indoor,central,0.0,194.6,24.2,0
2016-05,臺中國家歌劇院,臺中,0,100.3,27.6,8.0,159.8,Indoor,central,0.0,183.4,194.6,0
2016-06,臺中國家歌劇院,臺中,0,230.9,28.8,17.0,181.9,Indoor,central,0.0,100.3,183.4,0
2016-07,臺中國家歌劇院,臺中,0,166.7,29.4,14.0,222.1,Indoor,central,0.0,230.9,100.3,0
2016-08,臺中國家歌劇院,臺中,0,184.6,28.9,15.0,152.4,Indoor,central,0.0,166.7,230.9,0
2016-09,臺中國家歌劇院,臺中,0,126.2,27.9,18.0,139.6,Indoor,central,0.0,184.6,166.7,0
2016-10,臺中國家歌劇院,臺中,0,23.9,27.5,7.0,169.3,Indoor,central,0.0,126.2,184.6,0
2016-11,臺中國家歌劇院,臺中,0,74.2,23.4,9.0,148.2,Indoor,central,0.0,23.9,126.2,0
2016-12,臺中國家歌劇院,臺中,0,8.4,20.4,1.0,186.9,Indoor,central,0.0,74.2,23.9,0
2017-01,臺中國家歌劇院,臺中,0,4.0,18.9,2.0,196.9,Indoor,central,0.0,8.4,74.2,0
2017-02,臺中國家歌劇院,臺中,0,20.8,18.0,5.0,135.4,Indoor,central,0.0,4.0,8.4,0
2017-03,臺中國家歌劇院,臺中,0,38.0,20.2,9.0,146.8,Indoor,central,0.0,20.8,4.0,0
2017-04,臺中國家歌劇院,臺中,0,98.8,23.2,10.0,149.6,Indoor,central,0.0,38.0,20.8,0
2017-05,臺中國家歌劇院,臺中,0,111.5,26.7,8.0,133.1,Indoor,central,0.0,98.8,38.0,0
2017-06,臺中國家歌劇院,臺中,0,894.0,27.9,15.0,144.4,Indoor,central,0.0,111.5,98.8,1
2017-07,臺中國家歌劇院,臺中,0,313.7,28.7,15.0,189.9,Indoor,central,0.0,894.0,111.5,1
2017-08,臺中國家歌劇院,臺中,0,69.0,29.4,9.0,188.0,Indoor,central,0.0,313.7,894.0,0
2017-09,臺中國家歌劇院,臺中,0,21.4,29.3,2.0,195.3,Indoor,central,0.0,69.0,313.7,0
2017-10,臺中國家歌劇院,臺中,0,53.5,26.5,5.0,202.1,Indoor,central,0.0,21.4,69.0,0
2017-11,臺中國家歌劇院,臺中,0,19.5,23.3,5.0,143.8,Indoor,central,0.0,53.5,21.4,0
2017-12,臺中國家歌劇院,臺中,0,8.0,18.5,4.0,156.7,Indoor,central,0.0,19.5,53.5,0
