date,attraction,city,tourists,type
2020_01,墾丁國家森林遊樂區,屏東縣,14697,Outdoor
2020_01,國立海洋生物博物館,屏東縣,83091,Indoor
2020_01,墾丁海水浴場,屏東縣,17599,Outdoor
2020_01,駁二藝術特區,高雄市,578051,Outdoor
2020_02,陽明山遊客中心,臺北市,14591,Indoor
2020_02,陽明公園,臺北市,182033,Outdoor
2020_02,擎天崗,臺北市,74443,Outdoor
2020_02,國立故宮博物院,臺北市,62144,Indoor
2020_02,淡水漁人碼頭,新北市,206618,Outdoor
2020_02,新北市立黃金博物館,新北市,82279,Outdoor
2020_02,國立自然科學博物館,臺中市,111952,Indoor
2020_02,國立臺灣美術館(含美術園道商圈),臺中市,67338,Indoor
2020_02,臺中國家歌劇院,臺中市,82834,Indoor
2020_02,日月潭環潭區,南投縣,486382,Outdoor
2020_02,清境農場,南投縣,86703,Outdoor
2020_02,溪頭自然教育園區,南投縣,93097,Outdoor
2020_02,蓮池潭,高雄市,313404,Outdoor
2020_02,國立科學工藝博物館,高雄市,123136,Indoor
2020_02,高雄市立美術館,高雄市,44385,Indoor
2020_02,旗津風景區,高雄市,350254,Outdoor
2020_02,墾丁國家森林遊樂區,屏東縣,10345,Outdoor
2020_02,國立海洋生物博物館,屏東縣,42116,Indoor
2020_02,墾丁海水浴場,屏東縣,18745,Outdoor
2020_02,駁二藝術特區,高雄市,210428,Outdoor
2020_03,陽明山遊客中心,臺北市,12992,Indoor
2020_03,陽明公園,臺北市,395529,Outdoor
2020_03,擎天崗,臺北市,32642,Outdoor
2020_03,國立故宮博物院,臺北市,15436,Indoor
2020_03,淡水漁人碼頭,新北市,129651,Outdoor
2020_03,新北市立黃金博物館,新北市,31771,Outdoor
2020_03,國立自然科學博物館,臺中市,58370,Indoor
2020_03,國立臺灣美術館(含美術園道商圈),臺中市,25534,Indoor
2020_03,臺中國家歌劇院,臺中市,42084,Indoor
2020_03,日月潭環潭區,南投縣,172103,Outdoor
2020_03,清境農場,南投縣,51273,Outdoor
2020_03,溪頭自然教育園區,南投縣,91118,Outdoor
2020_03,蓮池潭,高雄市,180133,Outdoor
2020_03,國立科學工藝博物館,高雄市,54449,Indoor
2020_03,高雄市立美術館,高雄市,23374,Indoor
2020_03,旗津風景區,高雄市,204872,Outdoor
2020_03,墾丁國家森林遊樂區,屏東縣,5776,Outdoor
2020_03,國立海洋生物博物館,屏東縣,21375,Indoor
2020_03,墾丁海水浴場,屏東縣,19428,Outdoor
2020_03,駁二藝術特區,高雄市,152400,Outdoor
2020_04,陽明山遊客中心,臺北市,9603,Indoor
2020_04,陽明公園,臺北市,17600,Outdoor
2020_04,擎天崗,臺北市,34083,Outdoor
2020_04,國立故宮博物院,臺北市,10141,Indoor
2020_04,淡水漁人碼頭,新北市,78573,Outdoor
2020_04,新北市立黃金博物館,新北市,0,Outdoor
2020_04,國立自然科學博物館,臺中市,54083,Indoor
2020_04,國立臺灣美術館(含美術園道商圈),臺中市,17371,Indoor
2020_04,臺中國家歌劇院,臺中市,26631,Indoor
2020_04,日月潭環潭區,南投縣,65845,Outdoor
2020_04,清境農場,南投縣,38401,Outdoor
2020_04,溪頭自然教育園區,南投縣,81190,Outdoor
2020_04,蓮池潭,高雄市,87304,Outdoor
2020_04,國立科學工藝博物館,高雄市,27124,Indoor
2020_04,高雄市立美術館,高雄市,17471,Indoor
2020_04,旗津風景區,高雄市,166996,Outdoor
2020_04,墾丁國家森林遊樂區,屏東縣,5972,Outdoor
2020_04,國立海洋生物博物館,屏東縣,16198,Indoor
2020_04,墾丁海水浴場,屏東縣,11850,Outdoor
2020_04,駁二藝術特區,高雄市,58300,Outdoor
2020_05,陽明山遊客中心,臺北市,10249,Indoor
2020_05,陽明公園,臺北市,10400,Outdoor
2020_05,擎天崗,臺北市,37021,Outdoor
2020_05,國立故宮博物院,臺北市,20489,Indoor
2020_05,淡水漁人碼頭,新北市,170552,Outdoor
2020_05,新北市立黃金博物館,新北市,46264,Outdoor
2020_05,國立自然科學博物館,臺中市,105805,Indoor
2020_05,國立臺灣美術館(含美術園道商圈),臺中市,30775,Indoor
2020_05,臺中國家歌劇院,臺中市,41707,Indoor
2020_05,日月潭環潭區,南投縣,73300,Outdoor
2020_05,清境農場,南投縣,40787,Outdoor
2020_05,溪頭自然教育園區,南投縣,111620,Outdoor
2020_05,蓮池潭,高雄市,85378,Outdoor
2020_05,國立科學工藝博物館,高雄市,30115,Indoor
2020_05,高雄市立美術館,高雄市,25589,Indoor
2020_05,旗津風景區,高雄市,178474,Outdoor
2020_05,墾丁國家森林遊樂區,屏東縣,4327,Outdoor
2020_05,國立海洋生物博物館,屏東縣,32276,Indoor
2020_05,墾丁海水浴場,屏東縣,20382,Outdoor
2020_05,駁二藝術特區,高雄市,52740,Outdoor
2020_06,陽明山遊客中心,臺北市,12303,Indoor
2020_06,陽明公園,臺北市,20600,Outdoor
2020_06,擎天崗,臺北市,52060,Outdoor
2020_06,國立故宮博物院,臺北市,30693,Indoor
2020_06,淡水漁人碼頭,新北市,123819,Outdoor
2020_06,新北市立黃金博物館,新北市,95832,Outdoor
2020_06,國立自然科學博物館,臺中市,216939,Indoor
2020_06,國立臺灣美術館(含美術園道商圈),臺中市,41301,Indoor
2020_06,臺中國家歌劇院,臺中市,56324,Indoor
2020_06,日月潭環潭區,南投縣,236161,Outdoor
2020_06,清境農場,南投縣,78014,Outdoor
2020_06,溪頭自然教育園區,南投縣,180437,Outdoor
2020_06,蓮池潭,高雄市,108034,Outdoor
2020_06,國立科學工藝博物館,高雄市,142056,Indoor
2020_06,高雄市立美術館,高雄市,16401,Indoor
2020_06,旗津風景區,高雄市,245173,Outdoor
2020_06,墾丁國家森林遊樂區,屏東縣,9327,Outdoor
2020_06,國立海洋生物博物館,屏東縣,93794,Indoor
2020_06,墾丁海水浴場,屏東縣,24829,Outdoor
2020_06,駁二藝術特區,高雄市,194967,Outdoor
2020_07,陽明山遊客中心,臺北市,13064,Indoor
2020_07,陽明公園,臺北市,15600,Outdoor
2020_07,擎天崗,臺北市,45108,Outdoor
2020_07,國立故宮博物院,臺北市,51837,Indoor
2020_07,淡水漁人碼頭,新北市,191622,Outdoor
2020_07,新北市立黃金博物館,新北市,111883,Outdoor
2020_07,國立自然科學博物館,臺中市,311543,Indoor
2020_07,國立臺灣美術館(含美術園道商圈),臺中市,54769,Indoor
2020_07,臺中國家歌劇院,臺中市,89589,Indoor
2020_07,日月潭環潭區,南投縣,549567,Outdoor
2020_07,清境農場,南投縣,111686,Outdoor
2020_07,溪頭自然教育園區,南投縣,234411,Outdoor
2020_07,蓮池潭,高雄市,193016,Outdoor
2020_07,國立科學工藝博物館,高雄市,220525,Indoor
2020_07,高雄市立美術館,高雄市,26260,Indoor
2020_07,旗津風景區,高雄市,247714,Outdoor
2020_07,墾丁國家森林遊樂區,屏東縣,14654,Outdoor
2020_07,國立海洋生物博物館,屏東縣,174957,Indoor
2020_07,墾丁海水浴場,屏東縣,25948,Outdoor
2020_07,駁二藝術特區,高雄市,380160,Outdoor
2020_08,陽明山遊客中心,臺北市,10650,Indoor
2020_08,陽明公園,臺北市,17800,Outdoor
2020_08,擎天崗,臺北市,48245,Outdoor
2020_08,國立故宮博物院,臺北市,59923,Indoor
2020_08,淡水漁人碼頭,新北市,191623,Outdoor
2020_08,新北市立黃金博物館,新北市,126276,Outdoor
2020_08,國立自然科學博物館,臺中市,381018,Indoor
2020_08,國立臺灣美術館(含美術園道商圈),臺中市,59341,Indoor
2020_08,臺中國家歌劇院,臺中市,80947,Indoor
2020_08,日月潭環潭區,南投縣,641176,Outdoor
2020_08,清境農場,南投縣,119974,Outdoor
2020_08,溪頭自然教育園區,南投縣,189146,Outdoor
2020_08,蓮池潭,高雄市,152728,Outdoor
2020_08,國立科學工藝博物館,高雄市,271202,Indoor
2020_08,高雄市立美術館,高雄市,23268,Indoor
2020_08,旗津風景區,高雄市,250117,Outdoor
2020_08,墾丁國家森林遊樂區,屏東縣,14566,Outdoor
2020_08,國立海洋生物博物館,屏東縣,213380,Indoor
2020_08,墾丁海水浴場,屏東縣,24014,Outdoor
2020_08,駁二藝術特區,高雄市,400498,Outdoor
2020_09,陽明山遊客中心,臺北市,9458,Indoor
2020_09,陽明公園,臺北市,15420,Outdoor
2020_09,擎天崗,臺北市,28382,Outdoor
2020_09,國立故宮博物院,臺北市,35828,Indoor
2020_09,淡水漁人碼頭,新北市,173902,Outdoor
2020_09,新北市立黃金博物館,新北市,82825,Outdoor
2020_09,國立自然科學博物館,臺中市,168996,Indoor
2020_09,國立臺灣美術館(含美術園道商圈),臺中市,35778,Indoor
2020_09,臺中國家歌劇院,臺中市,113214,Indoor
2020_09,日月潭環潭區,南投縣,238516,Outdoor
2020_09,清境農場,南投縣,70479,Outdoor
2020_09,溪頭自然教育園區,南投縣,179940,Outdoor
2020_09,蓮池潭,高雄市,159821,Outdoor
2020_09,國立科學工藝博物館,高雄市,150397,Indoor
2020_09,高雄市立美術館,高雄市,21940,Indoor
2020_09,旗津風景區,高雄市,354489,Outdoor
2020_09,墾丁國家森林遊樂區,屏東縣,13813,Outdoor
2020_09,國立海洋生物博物館,屏東縣,84621,Indoor
2020_09,墾丁海水浴場,屏東縣,23059,Outdoor
2020_09,駁二藝術特區,高雄市,200180,Outdoor
2020_10,陽明山遊客中心,臺北市,9071,Indoor
2020_10,陽明公園,臺北市,7380,Outdoor
2020_10,擎天崗,臺北市,47421,Outdoor
2020_10,國立故宮博物院,臺北市,58803,Indoor
2020_10,淡水漁人碼頭,新北市,173902,Outdoor
2020_10,新北市立黃金博物館,新北市,118057,Outdoor
2020_10,國立自然科學博物館,臺中市,254517,Indoor
2020_10,國立臺灣美術館(含美術園道商圈),臺中市,68919,Indoor
2020_10,臺中國家歌劇院,臺中市,158458,Indoor
2020_10,日月潭環潭區,南投縣,252805,Outdoor
2020_10,清境農場,南投縣,103681,Outdoor
2020_10,溪頭自然教育園區,南投縣,175803,Outdoor
2020_10,蓮池潭,高雄市,530288,Outdoor
2020_10,國立科學工藝博物館,高雄市,257442,Indoor
2020_10,高雄市立美術館,高雄市,25006,Indoor
2020_10,旗津風景區,高雄市,353231,Outdoor
2020_10,墾丁國家森林遊樂區,屏東縣,20204,Outdoor
2020_10,國立海洋生物博物館,屏東縣,101464,Indoor
2020_10,墾丁海水浴場,屏東縣,24199,Outdoor
2020_10,駁二藝術特區,高雄市,489900,Outdoor
2020_11,陽明山遊客中心,臺北市,8622,Indoor
2020_11,陽明公園,臺北市,10070,Outdoor
2020_11,擎天崗,臺北市,48245,Outdoor
2020_11,國立故宮博物院,臺北市,43382,Indoor
2020_11,淡水漁人碼頭,新北市,192862,Outdoor
2020_11,新北市立黃金博物館,新北市,86170,Outdoor
2020_11,國立自然科學博物館,臺中市,243578,Indoor
2020_11,國立臺灣美術館(含美術園道商圈),臺中市,47753,Indoor
2020_11,臺中國家歌劇院,臺中市,106662,Indoor
2020_11,日月潭環潭區,南投縣,283130,Outdoor
2020_11,清境農場,南投縣,86968,Outdoor
2020_11,溪頭自然教育園區,南投縣,153345,Outdoor
2020_11,蓮池潭,高雄市,164577,Outdoor
2020_11,國立科學工藝博物館,高雄市,152065,Indoor
2020_11,高雄市立美術館,高雄市,20867,Indoor
2020_11,旗津風景區,高雄市,275237,Outdoor
2020_11,墾丁國家森林遊樂區,屏東縣,16757,Outdoor
2020_11,國立海洋生物博物館,屏東縣,61886,Indoor
2020_11,墾丁海水浴場,屏東縣,20340,Outdoor
2020_11,駁二藝術特區,高雄市,420000,Outdoor
2020_12,陽明山遊客中心,臺北市,5340,Indoor
2020_12,陽明公園,臺北市,8690,Outdoor
2020_12,擎天崗,臺北市,26239,Outdoor
2020_12,國立故宮博物院,臺北市,45810,Indoor
2020_12,淡水漁人碼頭,新北市,139129,Outdoor
2020_12,新北市立黃金博物館,新北市,55604,Outdoor
2020_12,國立自然科學博物館,臺中市,172235,Indoor
2020_12,國立臺灣美術館(含美術園道商圈),臺中市,44449,Indoor
2020_12,臺中國家歌劇院,臺中市,92923,Indoor
2020_12,日月潭環潭區,南投縣,195726,Outdoor
2020_12,清境農場,南投縣,76605,Outdoor
2020_12,溪頭自然教育園區,南投縣,128186,Outdoor
2020_12,蓮池潭,高雄市,169463,Outdoor
2020_12,國立科學工藝博物館,高雄市,123360,Indoor
2020_12,高雄市立美術館,高雄市,88103,Indoor
2020_12,旗津風景區,高雄市,279661,Outdoor
2020_12,墾丁國家森林遊樂區,屏東縣,18387,Outdoor
2020_12,國立海洋生物博物館,屏東縣,49792,Indoor
2020_12,墾丁海水浴場,屏東縣,17149,Outdoor
2020_12,駁二藝術特區,高雄市,502142,Outdoor
2021_01,陽明山遊客中心,臺北市,9087,Indoor
2021_01,陽明公園,臺北市,14994,Outdoor
2021_01,擎天崗,臺北市,40270,Outdoor
2021_01,國立故宮博物院,臺北市,44342,Indoor
2021_01,淡水漁人碼頭,新北市,136954,Outdoor
2021_01,新北市立黃金博物館,新北市,80393,Outdoor
2021_01,國立自然科學博物館,臺中市,191959,Indoor
2021_01,國立臺灣美術館(含美術園道商圈),臺中市,50560,Indoor
2021_01,臺中國家歌劇院,臺中市,70761,Indoor
2021_01,日月潭環潭區,南投縣,132709,Outdoor
2021_01,清境農場,南投縣,71949,Outdoor
2021_01,溪頭自然教育園區,南投縣,103691,Outdoor
2021_01,蓮池潭,高雄市,179034,Outdoor
2021_01,國立科學工藝博物館,高雄市,115538,Indoor
2021_01,高雄市立美術館,高雄市,46942,Indoor
2021_01,旗津風景區,高雄市,271261,Outdoor
2021_01,墾丁國家森林遊樂區,屏東縣,13531,Outdoor
2021_01,國立海洋生物博物館,屏東縣,44623,Indoor
2021_01,墾丁海水浴場,屏東縣,13491,Outdoor
2021_01,駁二藝術特區,高雄市,330202,Outdoor
2021_02,陽明山遊客中心,臺北市,10321,Indoor
2021_02,陽明公園,臺北市,609339,Outdoor
2021_02,擎天崗,臺北市,49435,Outdoor
2021_02,國立故宮博物院,臺北市,53268,Indoor
2021_02,淡水漁人碼頭,新北市,178414,Outdoor
2021_02,新北市立黃金博物館,新北市,78071,Outdoor
2021_02,國立自然科學博物館,臺中市,187161,Indoor
2021_02,國立臺灣美術館(含美術園道商圈),臺中市,107985,Indoor
2021_02,臺中國家歌劇院,臺中市,58994,Indoor
2021_02,日月潭環潭區,南投縣,566576,Outdoor
2021_02,清境農場,南投縣,101426,Outdoor
2021_02,溪頭自然教育園區,南投縣,87330,Outdoor
2021_02,蓮池潭,高雄市,293248,Outdoor
2021_02,國立科學工藝博物館,高雄市,137247,Indoor
2021_02,高雄市立美術館,高雄市,81580,Indoor
2021_02,旗津風景區,高雄市,377906,Outdoor
2021_02,墾丁國家森林遊樂區,屏東縣,19606,Outdoor
2021_02,國立海洋生物博物館,屏東縣,82828,Indoor
2021_02,墾丁海水浴場,屏東縣,19056,Outdoor
2021_02,駁二藝術特區,高雄市,400736,Outdoor
2021_03,陽明山遊客中心,臺北市,9338,Indoor
2021_03,陽明公園,臺北市,572943,Outdoor
2021_03,擎天崗,臺北市,37515,Outdoor
2021_03,國立故宮博物院,臺北市,33743,Indoor
2021_03,淡水漁人碼頭,新北市,144812,Outdoor
2021_03,新北市立黃金博物館,新北市,70152,Outdoor
2021_03,國立自然科學博物館,臺中市,145688,Indoor
2021_03,國立臺灣美術館(含美術園道商圈),臺中市,50521,Indoor
2021_03,臺中國家歌劇院,臺中市,72877,Indoor
2021_03,日月潭環潭區,南投縣,473810,Outdoor
2021_03,清境農場,南投縣,58527,Outdoor
2021_03,溪頭自然教育園區,南投縣,130477,Outdoor
2021_03,蓮池潭,高雄市,175406,Outdoor
2021_03,國立科學工藝博物館,高雄市,79632,Indoor
2021_03,高雄市立美術館,高雄市,84285,Indoor
2021_03,旗津風景區,高雄市,267798,Outdoor
2021_03,墾丁國家森林遊樂區,屏東縣,12610,Outdoor
2021_03,國立海洋生物博物館,屏東縣,48102,Indoor
2021_03,墾丁海水浴場,屏東縣,24067,Outdoor
2021_03,駁二藝術特區,高雄市,200400,Outdoor
2021_04,陽明山遊客中心,臺北市,11290,Indoor
2021_04,陽明公園,臺北市,12322,Outdoor
2021_04,擎天崗,臺北市,45944,Outdoor
2021_04,國立故宮博物院,臺北市,57620,Indoor
2021_04,淡水漁人碼頭,新北市,161227,Outdoor
2021_04,新北市立黃金博物館,新北市,86724,Outdoor
2021_04,國立自然科學博物館,臺中市,192249,Indoor
2021_04,國立臺灣美術館(含美術園道商圈),臺中市,59418,Indoor
2021_04,臺中國家歌劇院,臺中市,84679,Indoor
2021_04,日月潭環潭區,南投縣,223321,Outdoor
2021_04,清境農場,南投縣,62418,Outdoor
2021_04,溪頭自然教育園區,南投縣,147719,Outdoor
2021_04,蓮池潭,高雄市,186048,Outdoor
2021_04,國立科學工藝博物館,高雄市,171089,Indoor
2021_04,高雄市立美術館,高雄市,100369,Indoor
2021_04,旗津風景區,高雄市,292601,Outdoor
2021_04,墾丁國家森林遊樂區,屏東縣,15156,Outdoor
2021_04,國立海洋生物博物館,屏東縣,72962,Indoor
2021_04,墾丁海水浴場,屏東縣,19930,Outdoor
2021_04,駁二藝術特區,高雄市,204540,Outdoor
2021_05,陽明山遊客中心,臺北市,4219,Indoor
2021_05,陽明公園,臺北市,3022,Outdoor
2021_05,擎天崗,臺北市,22426,Outdoor
2021_05,國立故宮博物院,臺北市,19077,Indoor
2021_05,淡水漁人碼頭,新北市,101610,Outdoor
2021_05,新北市立黃金博物館,新北市,30020,Outdoor
2021_05,國立自然科學博物館,臺中市,72246,Indoor
2021_05,國立臺灣美術館(含美術園道商圈),臺中市,18922,Indoor
2021_05,臺中國家歌劇院,臺中市,39116,Indoor
2021_05,日月潭環潭區,南投縣,65533,Outdoor
2021_05,清境農場,南投縣,29131,Outdoor
2021_05,溪頭自然教育園區,南投縣,81988,Outdoor
2021_05,蓮池潭,高雄市,67918,Outdoor
2021_05,國立科學工藝博物館,高雄市,89760,Indoor
2021_05,高雄市立美術館,高雄市,34662,Indoor
2021_05,旗津風景區,高雄市,154147,Outdoor
2021_05,墾丁國家森林遊樂區,屏東縣,7004,Outdoor
2021_05,國立海洋生物博物館,屏東縣,29853,Indoor
2021_05,墾丁海水浴場,屏東縣,10788,Outdoor
2021_05,駁二藝術特區,高雄市,77377,Outdoor
2021_06,陽明山遊客中心,臺北市,0,Indoor
2021_06,陽明公園,臺北市,18052,Outdoor
2021_06,擎天崗,臺北市,827,Outdoor
2021_06,國立故宮博物院,臺北市,0,Indoor
2021_06,淡水漁人碼頭,新北市,60416,Outdoor
2021_06,新北市立黃金博物館,新北市,0,Outdoor
2021_06,國立自然科學博物館,臺中市,0,Indoor
