date,attraction,city,tourists
2023_10,日月潭環潭區,南投縣,203172
2023_10,清境農場,南投縣,66635
2023_10,溪頭自然教育園區,南投縣,138005
2023_10,蓮池潭,高雄市,223186
2023_10,國立科學工藝博物館,高雄市,215626
2023_10,高雄市立美術館,高雄市,156165
2023_10,旗津風景區,高雄市,425969
2023_10,墾丁國家森林遊樂區,屏東縣,10001
2023_10,國立海洋生物博物館,屏東縣,73778
2023_10,墾丁海水浴場,屏東縣,12537
2023_10,駁二藝術特區,高雄市,439624
2023_11,陽明山遊客中心,臺北市,69000
2023_11,陽明公園,臺北市,498650
2023_11,擎天崗,臺北市,83412
2023_11,國立故宮博物院,臺北市,158383
2023_11,淡水漁人碼頭,新北市,157103
2023_11,新北市立黃金博物館,新北市,75622
2023_11,國立自然科學博物館,臺中市,241366
2023_11,國立臺灣美術館(含美術園道商圈),臺中市,41646
2023_11,臺中國家歌劇院,臺中市,51670
2023_11,日月潭環潭區,南投縣,290600
2023_11,清境農場,南投縣,81032
2023_11,溪頭自然教育園區,南投縣,141646
2023_11,蓮池潭,高雄市,212228
2023_11,國立科學工藝博物館,高雄市,173300
2023_11,高雄市立美術館,高雄市,159183
2023_11,旗津風景區,高雄市,390318
2023_11,墾丁國家森林遊樂區,屏東縣,14415
2023_11,國立海洋生物博物館,屏東縣,53338
2023_11,墾丁海水浴場,屏東縣,15185
2023_11,駁二藝術特區,高雄市,355938
2023_12,陽明山遊客中心,臺北市,54682
2023_12,陽明公園,臺北市,488298
2023_12,擎天崗,臺北市,50656
2023_12,國立故宮博物院,臺北市,176802
2023_12,淡水漁人碼頭,新北市,144458
2023_12,新北市立黃金博物館,新北市,70582
2023_12,國立自然科學博物館,臺中市,223069
2023_12,國立臺灣美術館(含美術園道商圈),臺中市,46752
2023_12,臺中國家歌劇院,臺中市,100746
2023_12,日月潭環潭區,南投縣,259331
2023_12,清境農場,南投縣,95846
2023_12,溪頭自然教育園區,南投縣,120427
2023_12,蓮池潭,高雄市,221021
2023_12,國立科學工藝博物館,高雄市,136559
2023_12,高雄市立美術館,高雄市,160563
2023_12,旗津風景區,高雄市,378706
2023_12,墾丁國家森林遊樂區,屏東縣,16831
2023_12,國立海洋生物博物館,屏東縣,54072
2023_12,墾丁海水浴場,屏東縣,11821
2023_12,駁二藝術特區,高雄市,466681
2024_01,陽明山遊客中心,臺北市,65763
2024_01,陽明公園,臺北市,455533
2024_01,擎天崗,臺北市,52885
2024_01,國立故宮博物院,臺北市,159124
2024_01,淡水漁人碼頭,新北市,112521
2024_01,新北市立黃金博物館,新北市,67677
2024_01,國立自然科學博物館,臺中市,189977
2024_01,國立臺灣美術館(含美術園道商圈),臺中市,41492
2024_01,臺中國家歌劇院,臺中市,68675
2024_01,日月潭環潭區,南投縣,149089
2024_01,清境農場,南投縣,53556
2024_01,溪頭自然教育園區,南投縣,89371
2024_01,蓮池潭,高雄市,393938
2024_01,國立科學工藝博物館,高雄市,126599
2024_01,高雄市立美術館,高雄市,155093
2024_01,旗津風景區,高雄市,409696
2024_01,墾丁國家森林遊樂區,屏東縣,12230
2024_01,國立海洋生物博物館,屏東縣,42324
2024_01,墾丁海水浴場,屏東縣,8959
2024_01,駁二藝術特區,高雄市,880693
2024_02,陽明山遊客中心,臺北市,62937
2024_02,陽明公園,臺北市,638718
2024_02,擎天崗,臺北市,54299
2024_02,國立故宮博物院,臺北市,160560
2024_02,淡水漁人碼頭,新北市,154535
2024_02,新北市立黃金博物館,新北市,95896
2024_02,國立自然科學博物館,臺中市,191187
2024_02,國立臺灣美術館(含美術園道商圈),臺中市,42623
2024_02,臺中國家歌劇院,臺中市,78822
2024_02,日月潭環潭區,南投縣,561912
2024_02,清境農場,南投縣,99446
2024_02,溪頭自然教育園區,南投縣,75058
2024_02,蓮池潭,高雄市,469006
2024_02,國立科學工藝博物館,高雄市,149049
2024_02,高雄市立美術館,高雄市,170709
2024_02,旗津風景區,高雄市,735622
2024_02,墾丁國家森林遊樂區,屏東縣,16397
2024_02,國立海洋生物博物館,屏東縣,71894
2024_02,墾丁海水浴場,屏東縣,13166
2024_02,駁二藝術特區,高雄市,2854632
2024_03,陽明山遊客中心,臺北市,67658
2024_03,陽明公園,臺北市,738390
2024_03,擎天崗,臺北市,56170
2024_03,國立故宮博物院,臺北市,171660
2024_03,淡水漁人碼頭,新北市,164174
2024_03,新北市立黃金博物館,新北市,91611
2024_03,國立自然科學博物館,臺中市,176960
2024_03,國立臺灣美術館(含美術園道商圈),臺中市,48680
2024_03,臺中國家歌劇院,臺中市,85465
2024_03,日月潭環潭區,南投縣,301747
2024_03,清境農場,南投縣,73896
2024_03,溪頭自然教育園區,南投縣,103630
2024_03,蓮池潭,高雄市,398418
2024_03,國立科學工藝博物館,高雄市,150139
2024_03,高雄市立美術館,高雄市,156898
2024_03,旗津風景區,高雄市,412435
2024_03,墾丁國家森林遊樂區,屏東縣,13432
2024_03,國立海洋生物博物館,屏東縣,50965
2024_03,墾丁海水浴場,屏東縣,16539
2024_03,駁二藝術特區,高雄市,526666
2024_04,陽明山遊客中心,臺北市,47400
2024_04,陽明公園,臺北市,569279
2024_04,擎天崗,臺北市,46006
2024_04,國立故宮博物院,臺北市,134904
2024_04,淡水漁人碼頭,新北市,123612
2024_04,新北市立黃金博物館,新北市,84697
2024_04,國立自然科學博物館,臺中市,224669
2024_04,國立臺灣美術館(含美術園道商圈),臺中市,62934
2024_04,臺中國家歌劇院,臺中市,107277
2024_04,日月潭環潭區,南投縣,214442
2024_04,清境農場,南投縣,44737
2024_04,溪頭自然教育園區,南投縣,96497
2024_04,蓮池潭,高雄市,394404
2024_04,國立科學工藝博物館,高雄市,188458
2024_04,高雄市立美術館,高雄市,134015
2024_04,旗津風景區,高雄市,391532
2024_04,墾丁國家森林遊樂區,屏東縣,13915
2024_04,國立海洋生物博物館,屏東縣,70354
2024_04,墾丁海水浴場,屏東縣,13364
2024_04,駁二藝術特區,高雄市,446104
2024_05,陽明山遊客中心,臺北市,56719
2024_05,陽明公園,臺北市,590482
2024_05,擎天崗,臺北市,57321
2024_05,國立故宮博物院,臺北市,138863
2024_05,淡水漁人碼頭,新北市,143043
2024_05,新北市立黃金博物館,新北市,82652
2024_05,國立自然科學博物館,臺中市,224182
2024_05,國立臺灣美術館(含美術園道商圈),臺中市,75504
2024_05,臺中國家歌劇院,臺中市,89265
2024_05,日月潭環潭區,南投縣,171033
2024_05,清境農場,南投縣,38478
2024_05,溪頭自然教育園區,南投縣,114419
2024_05,蓮池潭,高雄市,407824
2024_05,國立科學工藝博物館,高雄市,147771
2024_05,高雄市立美術館,高雄市,141839
2024_05,旗津風景區,高雄市,375432
2024_05,墾丁國家森林遊樂區,屏東縣,9123
2024_05,國立海洋生物博物館,屏東縣,61757
2024_05,墾丁海水浴場,屏東縣,12457
2024_05,駁二藝術特區,高雄市,493301
2024_06,陽明山遊客中心,臺北市,60705
2024_06,陽明公園,臺北市,560933
2024_06,擎天崗,臺北市,48851
2024_06,國立故宮博物院,臺北市,132141
2024_06,淡水漁人碼頭,新北市,140049
2024_06,新北市立黃金博物館,新北市,85502
2024_06,國立自然科學博物館,臺中市,226919
2024_06,國立臺灣美術館(含美術園道商圈),臺中市,66384
2024_06,臺中國家歌劇院,臺中市,107416
2024_06,日月潭環潭區,南投縣,148491
2024_06,清境農場,南投縣,47530
2024_06,溪頭自然教育園區,南投縣,134030
2024_06,蓮池潭,高雄市,378003
2024_06,國立科學工藝博物館,高雄市,201435
2024_06,高雄市立美術館,高雄市,136860
2024_06,旗津風景區,高雄市,359978
2024_06,墾丁國家森林遊樂區,屏東縣,11658
2024_06,國立海洋生物博物館,屏東縣,88739
2024_06,墾丁海水浴場,屏東縣,16390
2024_06,駁二藝術特區,高雄市,473884
2024_07,陽明山遊客中心,臺北市,63120
2024_07,陽明公園,臺北市,468844
2024_07,擎天崗,臺北市,59796
2024_07,國立故宮博物院,臺北市,135498
2024_07,淡水漁人碼頭,新北市,148513
2024_07,新北市立黃金博物館,新北市,89292
2024_07,國立自然科學博物館,臺中市,285743
2024_07,國立臺灣美術館(含美術園道商圈),臺中市,169308
2024_07,臺中國家歌劇院,臺中市,79297
2024_07,日月潭環潭區,南投縣,179557
2024_07,清境農場,南投縣,58795
2024_07,溪頭自然教育園區,南投縣,153114
2024_07,蓮池潭,高雄市,394397
2024_07,國立科學工藝博物館,高雄市,244844
2024_07,高雄市立美術館,高雄市,131526
2024_07,旗津風景區,高雄市,351888
2024_07,墾丁國家森林遊樂區,屏東縣,11021
2024_07,國立海洋生物博物館,屏東縣,116850
2024_07,墾丁海水浴場,屏東縣,13040
2024_07,駁二藝術特區,高雄市,460927
2024_08,陽明山遊客中心,臺北市,62988
2024_08,陽明公園,臺北市,497233
2024_08,擎天崗,臺北市,57214
2024_08,國立故宮博物院,臺北市,161104
2024_08,淡水漁人碼頭,新北市,162907
2024_08,新北市立黃金博物館,新北市,111572
2024_08,國立自然科學博物館,臺中市,300256
2024_08,國立臺灣美術館(含美術園道商圈),臺中市,100353
2024_08,臺中國家歌劇院,臺中市,87682
2024_08,日月潭環潭區,南投縣,222012
2024_08,清境農場,南投縣,98873
2024_08,溪頭自然教育園區,南投縣,151540
2024_08,蓮池潭,高雄市,400926
2024_08,國立科學工藝博物館,高雄市,241618
2024_08,高雄市立美術館,高雄市,123723
2024_08,旗津風景區,高雄市,332282
2024_08,墾丁國家森林遊樂區,屏東縣,10234
2024_08,國立海洋生物博物館,屏東縣,101849
2024_08,墾丁海水浴場,屏東縣,13438
2024_08,駁二藝術特區,高雄市,513633
2024_09,陽明山遊客中心,臺北市,51636
2024_09,陽明公園,臺北市,488439
2024_09,擎天崗,臺北市,47362
2024_09,國立故宮博物院,臺北市,133433
2024_09,淡水漁人碼頭,新北市,146277
2024_09,新北市立黃金博物館,新北市,81364
2024_09,國立自然科學博物館,臺中市,171855
2024_09,國立臺灣美術館(含美術園道商圈),臺中市,52096
2024_09,臺中國家歌劇院,臺中市,60369
2024_09,日月潭環潭區,南投縣,150569
2024_09,清境農場,南投縣,48326
2024_09,溪頭自然教育園區,南投縣,144848
2024_09,蓮池潭,高雄市,389521
2024_09,國立科學工藝博物館,高雄市,147463
2024_09,高雄市立美術館,高雄市,133226
2024_09,旗津風景區,高雄市,333936
2024_09,墾丁國家森林遊樂區,屏東縣,9354
2024_09,國立海洋生物博物館,屏東縣,63350
2024_09,墾丁海水浴場,屏東縣,12671
2024_09,駁二藝術特區,高雄市,455281
2024_10,陽明山遊客中心,臺北市,44061
2024_10,陽明公園,臺北市,530380
2024_10,擎天崗,臺北市,49351
2024_10,國立故宮博物院,臺北市,160396
2024_10,淡水漁人碼頭,新北市,133797
2024_10,新北市立黃金博物館,新北市,75993
2024_10,國立自然科學博物館,臺中市,170855
2024_10,國立臺灣美術館(含美術園道商圈),臺中市,47999
2024_10,臺中國家歌劇院,臺中市,66999
2024_10,日月潭環潭區,南投縣,225875
2024_10,清境農場,南投縣,55392
2024_10,溪頭自然教育園區,南投縣,124365
2024_10,蓮池潭,高雄市,537328
2024_10,國立科學工藝博物館,高雄市,230981
2024_10,高雄市立美術館,高雄市,151026
2024_10,旗津風景區,高雄市,366575
2024_10,墾丁國家森林遊樂區,屏東縣,12323
2024_10,國立海洋生物博物館,屏東縣,49497
2024_10,墾丁海水浴場,屏東縣,11238
2024_10,駁二藝術特區,高雄市,500663
2024_11,陽明山遊客中心,臺北市,48573
2024_11,陽明公園,臺北市,460048
2024_11,擎天崗,臺北市,50616
2024_11,國立故宮博物院,臺北市,180629
2024_11,淡水漁人碼頭,新北市,154906
2024_11,新北市立黃金博物館,新北市,76543
2024_11,國立自然科學博物館,臺中市,205843
2024_11,國立臺灣美術館(含美術園道商圈),臺中市,51244
2024_11,臺中國家歌劇院,臺中市,77931
2024_11,日月潭環潭區,南投縣,329384
2024_11,清境農場,南投縣,63580
2024_11,溪頭自然教育園區,南投縣,126465
2024_11,蓮池潭,高雄市,470607
2024_11,國立科學工藝博物館,高雄市,201599
2024_11,高雄市立美術館,高雄市,163124
2024_11,旗津風景區,高雄市,384417
2024_11,墾丁國家森林遊樂區,屏東縣,14116
2024_11,國立海洋生物博物館,屏東縣,47044
2024_11,墾丁海水浴場,屏東縣,12466
2024_11,駁二藝術特區,高雄市,558706
2024_12,陽明山遊客中心,臺北市,51078
2024_12,陽明公園,臺北市,438323
2024_12,擎天崗,臺北市,58532
2024_12,國立故宮博物院,臺北市,206682
2024_12,淡水漁人碼頭,新北市,166788
2024_12,新北市立黃金博物館,新北市,90851
2024_12,國立自然科學博物館,臺中市,191778
2024_12,國立臺灣美術館(含美術園道商圈),臺中市,48628
2024_12,臺中國家歌劇院,臺中市,99937
2024_12,日月潭環潭區,南投縣,216309
2024_12,清境農場,南投縣,80789
2024_12,溪頭自然教育園區,南投縣,117776
2024_12,蓮池潭,高雄市,513876
2024_12,國立科學工藝博物館,高雄市,153741
2024_12,高雄市立美術館,高雄市,171721
2024_12,旗津風景區,高雄市,398634
2024_12,墾丁國家森林遊樂區,屏東縣,15604
2024_12,國立海洋生物博物館,屏東縣,42953
2024_12,墾丁海水浴場,屏東縣,10920
2024_12,駁二藝術特區,高雄市,729569
